지역명,자치구명,건물용도,거래유형,면적구간,거래건수,신뢰등급,출처,기준금액,금액의미,기준금액_25,기준금액_75,면적_중앙값,월세_보증금,월세_임대료
개포4동,강남구,아파트,월세,135㎡초과,10,보통,법정동,530.0,월환산,492.1,678.0,163.1,60000.0,182.5
개포4동,강남구,연립다세대,월세,20㎡이하,17,보통,해당지역,74.6,월환산,59.6,109.2,18.4,1000.0,60.0
개포4동,강남구,연립다세대,월세,20-40㎡,115,높음,해당지역,115.7,월환산,84.1,149.3,29.7,10000.0,45.0
개포4동,강남구,연립다세대,월세,40-60㎡,86,높음,해당지역,143.5,월환산,110.9,172.8,47.3,15500.0,60.0
개포4동,강남구,연립다세대,월세,60-85㎡,21,보통,해당지역,188.1,월환산,148.8,222.2,69.8,24000.0,60.0
개포4동,강남구,연립다세대,월세,85-135㎡,77,높음,자치구,265.4,월환산,181.5,337.1,105.5,15000.0,115.0
개포4동,강남구,연립다세대,월세,135㎡초과,24,보통,자치구,525.6,월환산,371.9,925.0,164.1,50000.0,375.0
개포4동,강남구,오피스텔,월세,20㎡이하,292,높음,자치구,95.6,월환산,90.2,103.1,17.6,2000.0,83.5
개포4동,강남구,오피스텔,월세,20-40㎡,86,높음,법정동,94.2,월환산,85.4,99.1,32.4,1000.0,85.0
개포4동,강남구,오피스텔,월세,40-60㎡,88,높음,자치구,163.5,월환산,141.8,222.9,47.7,5000.0,140.0
개포4동,강남구,오피스텔,월세,60-85㎡,22,보통,자치구,280.9,월환산,249.2,346.1,73.3,10000.0,250.0
개포4동,강남구,오피스텔,월세,85-135㎡,14,보통,자치구,399.2,월환산,353.2,504.8,94.6,31250.0,260.0
개포4동,강남구,오피스텔,월세,135㎡초과,10,보통,자치구,985.0,월환산,895.4,1027.3,180.3,60000.0,650.0
개포4동,강남구,단독다가구,전세,20㎡이하,23,보통,자치구,9500.0,보증금,7000.0,11012.5,19.5,9500.0,0.0
개포4동,강남구,단독다가구,전세,20-40㎡,18,보통,법정동,14100.0,보증금,12500.0,15000.0,32.3,14100.0,0.0
개포4동,강남구,단독다가구,전세,40-60㎡,11,보통,법정동,22000.0,보증금,18500.0,23575.0,45.0,22000.0,0.0
개포4동,강남구,단독다가구,전세,60-85㎡,74,높음,자치구,38000.0,보증금,30000.0,43750.0,69.6,38000.0,0.0
개포4동,강남구,단독다가구,전세,85-135㎡,43,높음,자치구,43500.0,보증금,35750.0,57650.0,99.0,43500.0,0.0
개포4동,강남구,단독다가구,전세,135㎡초과,12,보통,자치구,35200.0,보증금,28750.0,55750.0,173.1,35200.0,0.0
개포4동,강남구,아파트,전세,20㎡이하,30,높음,자치구,19823.0,보증금,18225.0,30000.0,18.1,19823.0,0.0
개포4동,강남구,아파트,전세,20-40㎡,150,높음,법정동,40000.0,보증금,36712.5,45000.0,39.5,40000.0,0.0
개포4동,강남구,아파트,전세,40-60㎡,30,높음,해당지역,102925.0,보증금,96062.5,112250.0,59.9,102925.0,0.0
개포4동,강남구,아파트,전세,60-85㎡,62,높음,해당지역,98825.0,보증금,73875.0,130000.0,83.5,98825.0,0.0
개포4동,강남구,아파트,전세,85-135㎡,21,보통,해당지역,147000.0,보증금,115000.0,170000.0,102.4,147000.0,0.0
개포4동,강남구,아파트,전세,135㎡초과,29,보통,법정동,125000.0,보증금,110250.0,130000.0,165.1,125000.0,0.0
개포4동,강남구,연립다세대,전세,20㎡이하,116,높음,자치구,16000.0,보증금,14000.0,20000.0,17.6,16000.0,0.0
개포4동,강남구,연립다세대,전세,20-40㎡,87,높음,해당지역,30000.0,보증금,23000.0,33350.0,29.8,30000.0,0.0
개포4동,강남구,연립다세대,전세,40-60㎡,89,높음,해당지역,35000.0,보증금,29680.0,41800.0,48.7,35000.0,0.0
개포4동,강남구,연립다세대,전세,60-85㎡,33,높음,해당지역,40400.0,보증금,36750.0,45000.0,68.5,40400.0,0.0
개포4동,강남구,연립다세대,전세,85-135㎡,51,높음,자치구,65000.0,보증금,52500.0,80000.0,105.8,65000.0,0.0
개포4동,강남구,연립다세대,전세,135㎡초과,18,보통,자치구,105000.0,보증금,84887.5,135000.0,176.2,105000.0,0.0
개포4동,강남구,오피스텔,전세,20㎡이하,69,높음,자치구,21000.0,보증금,18600.0,23000.0,17.6,21000.0,0.0
개포4동,강남구,오피스텔,전세,20-40㎡,26,보통,법정동,19650.0,보증금,19000.0,21750.0,31.9,19650.0,0.0
개포4동,강남구,오피스텔,전세,40-60㎡,86,높음,자치구,37962.5,보증금,34140.0,45000.0,47.6,37962.5,0.0
개포4동,강남구,오피스텔,전세,60-85㎡,17,보통,자치구,68000.0,보증금,55600.0,73000.0,74.8,68000.0,0.0
개포4동,강남구,오피스텔,전세,85-135㎡,10,보통,자치구,106000.0,보증금,74625.0,132562.5,107.0,106000.0,0.0
논현1동,강남구,단독다가구,매매,135㎡초과,33,높음,자치구,425000.0,매매가,315000.0,725000.0,292.2,,
논현1동,강남구,아파트,매매,20-40㎡,25,보통,해당지역,124000.0,매매가,46400.0,135000.0,35.7,,
논현1동,강남구,아파트,매매,40-60㎡,13,보통,법정동,100000.0,매매가,64000.0,120000.0,47.5,,
논현1동,강남구,아파트,매매,60-85㎡,11,보통,해당지역,127500.0,매매가,118100.0,178250.0,73.2,,
논현1동,강남구,아파트,매매,85-135㎡,25,보통,법정동,157000.0,매매가,136000.0,250000.0,113.2,,
논현1동,강남구,아파트,매매,135㎡초과,197,높음,자치구,520000.0,매매가,367500.0,750000.0,163.7,,
논현1동,강남구,연립다세대,매매,20㎡이하,42,높음,해당지역,21000.0,매매가,19275.0,26750.0,15.9,,
논현1동,강남구,연립다세대,매매,20-40㎡,74,높음,해당지역,39000.0,매매가,32146.0,46939.0,27.8,,
논현1동,강남구,연립다세대,매매,40-60㎡,17,보통,해당지역,54500.0,매매가,50000.0,59000.0,50.6,,
논현1동,강남구,연립다세대,매매,60-85㎡,11,보통,법정동,78500.0,매매가,68500.0,93500.0,73.2,,
논현1동,강남구,연립다세대,매매,85-135㎡,42,높음,자치구,160000.0,매매가,113500.0,238125.0,106.1,,
논현1동,강남구,연립다세대,매매,135㎡초과,13,보통,자치구,176000.0,매매가,155000.0,222000.0,166.0,,
논현1동,강남구,오피스텔,매매,20㎡이하,30,높음,자치구,20400.0,매매가,15600.0,24425.0,17.6,,
논현1동,강남구,오피스텔,매매,20-40㎡,15,보통,해당지역,22000.0,매매가,21250.0,24400.0,26.9,,
논현1동,강남구,오피스텔,매매,40-60㎡,13,보통,법정동,40000.0,매매가,33000.0,105000.0,44.1,,
논현1동,강남구,오피스텔,매매,60-85㎡,19,보통,자치구,95000.0,매매가,65400.0,114750.0,74.8,,
논현1동,강남구,단독다가구,월세,20㎡이하,48,높음,법정동,62.3,월환산,52.3,70.5,19.9,500.0,54.0
논현1동,강남구,단독다가구,월세,20-40㎡,472,높음,법정동,78.8,월환산,65.5,95.8,30.0,1000.0,70.0
논현1동,강남구,단독다가구,월세,40-60㎡,174,높음,법정동,122.9,월환산,99.6,149.2,48.4,2000.0,102.5
논현1동,강남구,단독다가구,월세,60-85㎡,51,높음,법정동,154.2,월환산,130.6,190.4,68.0,3000.0,135.0
논현1동,강남구,단독다가구,월세,85-135㎡,22,보통,법정동,238.8,월환산,187.3,287.1,91.4,5000.0,197.0
논현1동,강남구,단독다가구,월세,135㎡초과,46,높음,자치구,104.4,월환산,75.3,186.3,177.8,1000.0,82.5
논현1동,강남구,아파트,월세,20㎡이하,88,높음,해당지역,81.8,월환산,68.6,88.5,14.7,7266.0,45.0
논현1동,강남구,아파트,월세,20-40㎡,49,높음,해당지역,144.6,월환산,124.8,159.2,35.7,2000.0,125.0
논현1동,강남구,아파트,월세,40-60㎡,14,보통,해당지역,154.2,월환산,153.9,155.5,42.3,13513.0,92.0
논현1동,강남구,아파트,월세,60-85㎡,23,보통,해당지역,348.3,월환산,324.8,388.3,84.0,10500.0,290.0
논현1동,강남구,아파트,월세,85-135㎡,25,보통,법정동,456.7,월환산,385.8,588.3,114.3,20000.0,340.0
논현1동,강남구,아파트,월세,135㎡초과,283,높음,자치구,737.5,월환산,598.1,966.2,160.3,70000.0,400.0
논현1동,강남구,연립다세대,월세,20㎡이하,58,높음,해당지역,75.1,월환산,70.1,81.2,15.5,1000.0,68.0
논현1동,강남구,연립다세대,월세,20-40㎡,221,높음,해당지역,105.0,월환산,82.5,141.2,27.8,2000.0,79.0
논현1동,강남구,연립다세대,월세,40-60㎡,53,높음,해당지역,139.2,월환산,115.0,164.6,49.1,2000.0,124.0
논현1동,강남구,연립다세대,월세,60-85㎡,15,보통,해당지역,150.7,월환산,100.1,256.8,71.3,5000.0,93.0
논현1동,강남구,연립다세대,월세,85-135㎡,14,보통,법정동,285.2,월환산,184.3,346.4,101.9,10000.0,166.5
논현1동,강남구,연립다세대,월세,135㎡초과,11,보통,법정동,632.1,월환산,384.8,1173.3,197.9,50000.0,400.0
논현1동,강남구,오피스텔,월세,20㎡이하,292,높음,자치구,95.6,월환산,90.2,103.1,17.6,2000.0,83.5
논현1동,강남구,오피스텔,월세,20-40㎡,16,보통,해당지역,130.7,월환산,122.8,148.5,23.4,1000.0,121.5
논현1동,강남구,오피스텔,월세,40-60㎡,88,높음,자치구,163.5,월환산,141.8,222.9,47.7,5000.0,140.0
논현1동,강남구,오피스텔,월세,60-85㎡,22,보통,자치구,280.9,월환산,249.2,346.1,73.3,10000.0,250.0
논현1동,강남구,오피스텔,월세,85-135㎡,14,보통,자치구,399.2,월환산,353.2,504.8,94.6,31250.0,260.0
논현1동,강남구,오피스텔,월세,135㎡초과,10,보통,자치구,985.0,월환산,895.4,1027.3,180.3,60000.0,650.0
논현1동,강남구,단독다가구,전세,20㎡이하,23,보통,자치구,9500.0,보증금,7000.0,11012.5,19.5,9500.0,0.0
논현1동,강남구,단독다가구,전세,20-40㎡,50,높음,법정동,14700.0,보증금,10475.0,18750.0,30.0,14700.0,0.0
논현1동,강남구,단독다가구,전세,40-60㎡,23,보통,법정동,24500.0,보증금,20100.0,28175.0,50.0,24500.0,0.0
논현1동,강남구,단독다가구,전세,60-85㎡,12,보통,법정동,39950.0,보증금,33250.0,45000.0,72.6,39950.0,0.0
논현1동,강남구,단독다가구,전세,85-135㎡,10,보통,법정동,40000.0,보증금,20625.0,43000.0,118.0,40000.0,0.0
논현1동,강남구,단독다가구,전세,135㎡초과,12,보통,자치구,35200.0,보증금,28750.0,55750.0,173.1,35200.0,0.0
논현1동,강남구,아파트,전세,20㎡이하,30,높음,자치구,19823.0,보증금,18225.0,30000.0,18.1,19823.0,0.0
논현1동,강남구,아파트,전세,20-40㎡,27,보통,해당지역,40950.0,보증금,36067.5,44000.0,35.7,40950.0,0.0
논현1동,강남구,아파트,전세,40-60㎡,65,높음,법정동,64000.0,보증금,60000.0,67000.0,43.4,64000.0,0.0
논현1동,강남구,아파트,전세,60-85㎡,12,보통,해당지역,80000.0,보증금,72625.0,82250.0,84.5,80000.0,0.0
논현1동,강남구,아파트,전세,85-135㎡,26,보통,법정동,94500.0,보증금,75000.0,110000.0,114.1,94500.0,0.0
논현1동,강남구,아파트,전세,135㎡초과,348,높음,자치구,169500.0,보증금,136500.0,220000.0,160.4,169500.0,0.0
논현1동,강남구,연립다세대,전세,20㎡이하,29,보통,해당지역,15490.0,보증금,14000.0,18000.0,18.4,15490.0,0.0
논현1동,강남구,연립다세대,전세,20-40㎡,87,높음,해당지역,26700.0,보증금,19500.0,30800.0,27.6,26700.0,0.0
논현1동,강남구,연립다세대,전세,40-60㎡,25,보통,해당지역,24800.0,보증금,20000.0,29000.0,48.8,24800.0,0.0
논현1동,강남구,연립다세대,전세,60-85㎡,12,보통,해당지역,43000.0,보증금,34912.5,50000.0,76.8,43000.0,0.0
논현1동,강남구,연립다세대,전세,85-135㎡,51,높음,자치구,65000.0,보증금,52500.0,80000.0,105.8,65000.0,0.0
논현1동,강남구,연립다세대,전세,135㎡초과,18,보통,자치구,105000.0,보증금,84887.5,135000.0,176.2,105000.0,0.0
논현1동,강남구,오피스텔,전세,20㎡이하,69,높음,자치구,21000.0,보증금,18600.0,23000.0,17.6,21000.0,0.0
논현1동,강남구,오피스텔,전세,20-40㎡,13,보통,법정동,27500.0,보증금,25000.0,36500.0,24.9,27500.0,0.0
논현1동,강남구,오피스텔,전세,40-60㎡,86,높음,자치구,37962.5,보증금,34140.0,45000.0,47.6,37962.5,0.0
논현1동,강남구,오피스텔,전세,60-85㎡,17,보통,자치구,68000.0,보증금,55600.0,73000.0,74.8,68000.0,0.0
논현1동,강남구,오피스텔,전세,85-135㎡,10,보통,자치구,106000.0,보증금,74625.0,132562.5,107.0,106000.0,0.0
논현2동,강남구,단독다가구,매매,135㎡초과,33,높음,자치구,425000.0,매매가,315000.0,725000.0,292.2,,
논현2동,강남구,아파트,매매,20-40㎡,26,보통,법정동,123500.0,매매가,43850.0,134500.0,35.7,,
논현2동,강남구,아파트,매매,40-60㎡,10,보통,해당지역,109000.0,매매가,92500.0,125250.0,47.5,,
논현2동,강남구,아파트,매매,60-85㎡,20,보통,해당지역,216000.0,매매가,173750.0,263250.0,84.8,,
논현2동,강남구,아파트,매매,85-135㎡,21,보통,해당지역,170000.0,매매가,136000.0,250000.0,113.8,,
논현2동,강남구,아파트,매매,135㎡초과,197,높음,자치구,520000.0,매매가,367500.0,750000.0,163.7,,
논현2동,강남구,연립다세대,매매,20㎡이하,44,높음,법정동,21000.0,매매가,19000.0,26250.0,15.9,,
논현2동,강남구,연립다세대,매매,20-40㎡,22,보통,해당지역,39250.0,매매가,33000.0,43900.0,28.8,,
논현2동,강남구,연립다세대,매매,40-60㎡,20,보통,법정동,54250.0,매매가,50000.0,59000.0,50.3,,
논현2동,강남구,연립다세대,매매,60-85㎡,11,보통,법정동,78500.0,매매가,68500.0,93500.0,73.2,,
논현2동,강남구,연립다세대,매매,85-135㎡,42,높음,자치구,160000.0,매매가,113500.0,238125.0,106.1,,
논현2동,강남구,연립다세대,매매,135㎡초과,13,보통,자치구,176000.0,매매가,155000.0,222000.0,166.0,,
논현2동,강남구,오피스텔,매매,20㎡이하,30,높음,자치구,20400.0,매매가,15600.0,24425.0,17.6,,
논현2동,강남구,오피스텔,매매,20-40㎡,10,보통,해당지역,38100.0,매매가,21885.0,41500.0,27.6,,
논현2동,강남구,오피스텔,매매,40-60㎡,13,보통,법정동,40000.0,매매가,33000.0,105000.0,44.1,,
논현2동,강남구,오피스텔,매매,60-85㎡,19,보통,자치구,95000.0,매매가,65400.0,114750.0,74.8,,
논현2동,강남구,단독다가구,월세,20㎡이하,48,높음,법정동,62.3,월환산,52.3,70.5,19.9,500.0,54.0
논현2동,강남구,단독다가구,월세,20-40㎡,472,높음,법정동,78.8,월환산,65.5,95.8,30.0,1000.0,70.0
논현2동,강남구,단독다가구,월세,40-60㎡,174,높음,법정동,122.9,월환산,99.6,149.2,48.4,2000.0,102.5
논현2동,강남구,단독다가구,월세,60-85㎡,51,높음,법정동,154.2,월환산,130.6,190.4,68.0,3000.0,135.0
논현2동,강남구,단독다가구,월세,85-135㎡,22,보통,법정동,238.8,월환산,187.3,287.1,91.4,5000.0,197.0
논현2동,강남구,단독다가구,월세,135㎡초과,46,높음,자치구,104.4,월환산,75.3,186.3,177.8,1000.0,82.5
논현2동,강남구,아파트,월세,20㎡이하,27,보통,해당지역,70.8,월환산,68.6,86.1,14.2,6700.0,36.0
논현2동,강남구,아파트,월세,20-40㎡,25,보통,해당지역,101.3,월환산,97.0,201.2,22.6,9073.0,61.0
논현2동,강남구,아파트,월세,40-60㎡,45,높음,해당지역,362.9,월환산,332.3,375.8,43.4,5000.0,330.0
논현2동,강남구,아파트,월세,60-85㎡,59,높음,해당지역,389.2,월환산,330.0,445.8,84.8,20000.0,260.0
논현2동,강남구,아파트,월세,85-135㎡,20,보통,해당지역,464.6,월환산,380.8,626.7,113.2,20000.0,330.0
논현2동,강남구,아파트,월세,135㎡초과,283,높음,자치구,737.5,월환산,598.1,966.2,160.3,70000.0,400.0
논현2동,강남구,연립다세대,월세,20㎡이하,21,보통,해당지역,82.6,월환산,69.6,89.6,16.6,1000.0,70.0
논현2동,강남구,연립다세대,월세,20-40㎡,107,높음,해당지역,123.8,월환산,94.1,146.3,29.1,5000.0,73.0
논현2동,강남구,연립다세대,월세,40-60㎡,42,높음,해당지역,140.2,월환산,119.4,164.5,54.1,4000.0,103.5
논현2동,강남구,연립다세대,월세,60-85㎡,27,보통,해당지역,172.9,월환산,161.5,202.5,68.0,5000.0,129.0
논현2동,강남구,연립다세대,월세,85-135㎡,14,보통,법정동,285.2,월환산,184.3,346.4,101.9,10000.0,166.5
논현2동,강남구,연립다세대,월세,135㎡초과,11,보통,법정동,632.1,월환산,384.8,1173.3,197.9,50000.0,400.0
논현2동,강남구,오피스텔,월세,20㎡이하,292,높음,자치구,95.6,월환산,90.2,103.1,17.6,2000.0,83.5
논현2동,강남구,오피스텔,월세,20-40㎡,23,보통,해당지역,176.7,월환산,166.2,183.7,29.6,2000.0,160.0
논현2동,강남구,오피스텔,월세,40-60㎡,88,높음,자치구,163.5,월환산,141.8,222.9,47.7,5000.0,140.0
논현2동,강남구,오피스텔,월세,60-85㎡,22,보통,자치구,280.9,월환산,249.2,346.1,73.3,10000.0,250.0
논현2동,강남구,오피스텔,월세,85-135㎡,14,보통,자치구,399.2,월환산,353.2,504.8,94.6,31250.0,260.0
논현2동,강남구,오피스텔,월세,135㎡초과,10,보통,자치구,985.0,월환산,895.4,1027.3,180.3,60000.0,650.0
논현2동,강남구,단독다가구,전세,20㎡이하,23,보통,자치구,9500.0,보증금,7000.0,11012.5,19.5,9500.0,0.0
논현2동,강남구,단독다가구,전세,20-40㎡,50,높음,법정동,14700.0,보증금,10475.0,18750.0,30.0,14700.0,0.0
논현2동,강남구,단독다가구,전세,40-60㎡,23,보통,법정동,24500.0,보증금,20100.0,28175.0,50.0,24500.0,0.0
논현2동,강남구,단독다가구,전세,60-85㎡,12,보통,법정동,39950.0,보증금,33250.0,45000.0,72.6,39950.0,0.0
논현2동,강남구,단독다가구,전세,85-135㎡,10,보통,법정동,40000.0,보증금,20625.0,43000.0,118.0,40000.0,0.0
논현2동,강남구,단독다가구,전세,135㎡초과,12,보통,자치구,35200.0,보증금,28750.0,55750.0,173.1,35200.0,0.0
논현2동,강남구,아파트,전세,20㎡이하,30,높음,자치구,19823.0,보증금,18225.0,30000.0,18.1,19823.0,0.0
논현2동,강남구,아파트,전세,20-40㎡,28,보통,법정동,41320.0,보증금,36776.2,44000.0,35.7,41320.0,0.0
논현2동,강남구,아파트,전세,40-60㎡,63,높음,해당지역,64000.0,보증금,61000.0,67000.0,43.4,64000.0,0.0
논현2동,강남구,아파트,전세,60-85㎡,57,높음,해당지역,85000.0,보증금,72000.0,95000.0,84.9,85000.0,0.0
논현2동,강남구,아파트,전세,85-135㎡,19,보통,해당지역,89000.0,보증금,65500.0,106250.0,113.1,89000.0,0.0
논현2동,강남구,아파트,전세,135㎡초과,348,높음,자치구,169500.0,보증금,136500.0,220000.0,160.4,169500.0,0.0
논현2동,강남구,연립다세대,전세,20㎡이하,38,높음,법정동,15965.0,보증금,14125.0,18000.0,18.3,15965.0,0.0
논현2동,강남구,연립다세대,전세,20-40㎡,50,높음,해당지역,29000.0,보증금,21505.0,34325.0,28.5,29000.0,0.0
논현2동,강남구,연립다세대,전세,40-60㎡,21,보통,해당지역,31100.0,보증금,28500.0,38000.0,51.1,31100.0,0.0
논현2동,강남구,연립다세대,전세,60-85㎡,23,보통,해당지역,44000.0,보증금,41337.5,47380.0,73.9,44000.0,0.0
논현2동,강남구,연립다세대,전세,85-135㎡,51,높음,자치구,65000.0,보증금,52500.0,80000.0,105.8,65000.0,0.0
논현2동,강남구,연립다세대,전세,135㎡초과,18,보통,자치구,105000.0,보증금,84887.5,135000.0,176.2,105000.0,0.0
논현2동,강남구,오피스텔,전세,20㎡이하,69,높음,자치구,21000.0,보증금,18600.0,23000.0,17.6,21000.0,0.0
