지역명,자치구명,지역종류,위도,경도,건물용도,거래유형,거래건수,신뢰등급,출처,기준금액,금액의미,기준금액_평균,기준금액_25,기준금액_75,회귀_a,회귀_b,㎡당_중앙값,면적_중앙값,면적_25,면적_75,월세_보증금,월세_임대료
인수동,강북구,행정동,37.638694442317025,127.01475823915263,아파트,매매,27,보통,해당지역,26000.0,매매가,38629.6,25900.0,52500.0,8.58589,0.51943,1207.729,20.7,20.4,85.0,,
인수동,강북구,행정동,37.638694442317025,127.01475823915263,연립다세대,매매,219,높음,해당지역,22200.0,매매가,23201.0,17000.0,26729.5,8.87369,0.30005,537.804,41.1,28.6,53.9,,
인수동,강북구,행정동,37.638694442317025,127.01475823915263,오피스텔,매매,41,높음,법정동,12400.0,매매가,14366.0,11000.0,14400.0,7.90126,0.47393,401.771,30.2,25.5,34.2,,
인수동,강북구,행정동,37.638694442317025,127.01475823915263,단독다가구,월세,1179,높음,법정동,50.3,월환산,55.1,40.5,64.2,3.19194,0.21997,1.86,28.0,19.0,40.4,500.0,45.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,아파트,월세,64,높음,해당지역,97.3,월환산,89.7,37.1,111.6,7.26464,-0.95418,5.661,17.2,14.8,36.8,1000.0,95.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,연립다세대,월세,204,높음,해당지역,64.8,월환산,72.8,45.4,94.7,2.29068,0.51183,1.651,43.7,30.0,53.6,3000.0,40.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,오피스텔,월세,37,높음,해당지역,114.6,월환산,113.5,84.2,134.6,3.87518,0.2425,3.676,28.0,23.6,35.0,2000.0,110.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,단독다가구,전세,183,높음,법정동,10500.0,보증금,11452.0,7000.0,15000.0,6.84812,0.61843,231.702,43.7,31.5,58.2,10500.0,0.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,아파트,전세,97,높음,법정동,36000.0,보증금,33519.2,26500.0,42000.0,7.89474,0.61071,540.922,63.8,51.9,84.9,36000.0,0.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,연립다세대,전세,79,높음,해당지역,14100.0,보증금,14834.3,8000.0,18100.0,5.89598,0.94312,280.28,47.5,29.5,59.3,14100.0,0.0
인수동,강북구,행정동,37.638694442317025,127.01475823915263,오피스텔,전세,36,높음,법정동,17500.0,보증금,19719.4,15925.0,25000.0,8.54015,0.39533,893.495,19.9,17.0,31.3,17500.0,0.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
가양1동,강서구,행정동,37.56648006694209,126.834914873601,아파트,매매,202,높음,해당지역,91650.0,매매가,98380.7,75000.0,114625.0,9.09191,0.57817,1635.487,59.9,39.6,85.0,,
가양1동,강서구,행정동,37.56648006694209,126.834914873601,연립다세대,매매,18,보통,해당지역,29000.0,매매가,30771.1,22475.0,31937.5,,,714.985,43.0,27.5,53.4,,
가양1동,강서구,행정동,37.56648006694209,126.834914873601,오피스텔,매매,228,높음,해당지역,16790.0,매매가,17405.1,13650.0,19000.0,5.43303,1.36195,713.44,23.0,21.2,24.6,,
가양1동,강서구,행정동,37.56648006694209,126.834914873601,단독다가구,월세,19,보통,법정동,59.6,월환산,93.3,52.3,97.2,,,1.757,48.0,32.5,70.9,3000.0,50.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,아파트,월세,193,높음,해당지역,134.2,월환산,152.8,93.2,210.8,1.09515,0.95549,2.707,49.8,39.6,84.9,10000.0,80.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,연립다세대,월세,76,높음,해당지역,96.2,월환산,92.9,82.7,106.8,3.73344,0.21923,3.291,27.5,23.7,48.5,16475.0,20.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,오피스텔,월세,3335,높음,해당지역,81.6,월환산,84.5,74.2,89.6,1.74171,0.8585,3.662,22.2,20.6,24.1,1500.0,67.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,단독다가구,전세,371,높음,자치구,12000.0,보증금,12824.8,8000.0,15750.0,6.73731,0.67839,258.324,41.5,34.8,59.6,12000.0,0.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,아파트,전세,313,높음,해당지역,47000.0,보증금,47518.4,29000.0,60000.0,6.87185,0.91199,676.63,60.0,39.6,85.0,47000.0,0.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,연립다세대,전세,54,높음,해당지역,23550.0,보증금,21330.0,17500.0,26000.0,8.89597,0.27715,490.483,41.5,29.5,54.6,23550.0,0.0
가양1동,강서구,행정동,37.56648006694209,126.834914873601,오피스텔,전세,486,높음,해당지역,18000.0,보증금,20499.0,15300.0,25312.5,6.38442,1.07624,764.496,24.6,21.4,30.8,18000.0,0.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,아파트,매매,109,높음,해당지역,80000.0,매매가,91732.6,67400.0,114500.0,9.32001,0.52265,1898.99,39.6,34.4,84.8,,
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,연립다세대,매매,1827,높음,자치구,24000.0,매매가,25176.4,18500.0,29000.0,8.8193,0.33156,569.83,41.4,29.9,55.4,,
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,오피스텔,매매,18,보통,해당지역,12150.0,매매가,12761.1,10500.0,14975.0,,,430.026,26.3,25.6,32.2,,
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,단독다가구,월세,22,보통,법정동,59.2,월환산,62.0,58.8,71.3,3.12152,0.2843,2.054,27.3,19.9,37.3,1000.0,50.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,아파트,월세,111,높음,해당지역,113.8,월환산,138.5,103.1,172.1,0.59418,1.07792,2.872,39.6,34.4,62.5,5000.0,85.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,연립다세대,월세,45,높음,법정동,98.5,월환산,92.3,85.3,106.2,2.79294,0.50083,3.342,27.2,22.3,32.6,17500.0,19.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,오피스텔,월세,175,높음,해당지역,64.6,월환산,64.9,59.6,69.6,2.01027,0.64779,2.318,27.0,25.6,30.6,1000.0,60.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,단독다가구,전세,371,높음,자치구,12000.0,보증금,12824.8,8000.0,15750.0,6.73731,0.67839,258.324,41.5,34.8,59.6,12000.0,0.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,아파트,전세,167,높음,해당지역,30400.0,보증금,37173.4,24075.0,47125.0,7.10475,0.84207,667.828,39.6,39.6,62.5,30400.0,0.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,연립다세대,전세,21,보통,법정동,25350.0,보증금,21545.2,17500.0,26400.0,7.71506,0.63912,801.345,29.7,22.3,39.0,25350.0,0.0
가양2동,강서구,행정동,37.564326577473885,126.85388115632057,오피스텔,전세,78,높음,법정동,23500.0,보증금,21389.1,20350.0,26625.0,5.89923,1.20512,813.876,28.3,28.1,32.5,23500.0,0.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,아파트,매매,153,높음,해당지역,88800.0,매매가,91328.8,72400.0,108500.0,8.43199,0.76824,1959.596,49.5,39.6,58.6,,
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,연립다세대,매매,1827,높음,자치구,24000.0,매매가,25176.4,18500.0,29000.0,8.8193,0.33156,569.83,41.4,29.9,55.4,,
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,오피스텔,매매,28,보통,법정동,12450.0,매매가,14971.4,10500.0,16087.5,6.33554,0.98078,483.204,27.0,24.4,29.2,,
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,단독다가구,월세,22,보통,법정동,59.2,월환산,62.0,58.8,71.3,3.12152,0.2843,2.054,27.3,19.9,37.3,1000.0,50.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,아파트,월세,213,높음,해당지역,99.2,월환산,93.4,16.8,135.8,-5.4064,2.52777,2.473,39.6,39.6,49.5,2874.0,50.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,연립다세대,월세,45,높음,법정동,98.5,월환산,92.3,85.3,106.2,2.79294,0.50083,3.342,27.2,22.3,32.6,17500.0,19.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,오피스텔,월세,55,높음,해당지역,120.4,월환산,119.3,114.7,125.0,,,4.282,28.1,28.1,28.1,23000.0,21.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,단독다가구,전세,371,높음,자치구,12000.0,보증금,12824.8,8000.0,15750.0,6.73731,0.67839,258.324,41.5,34.8,59.6,12000.0,0.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,아파트,전세,239,높음,해당지역,35000.0,보증금,36547.9,28965.0,42000.0,6.30606,1.0669,732.323,49.5,39.6,58.6,35000.0,0.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,연립다세대,전세,21,보통,법정동,25350.0,보증금,21545.2,17500.0,26400.0,7.71506,0.63912,801.345,29.7,22.3,39.0,25350.0,0.0
가양3동,강서구,행정동,37.56126052274479,126.85986120345831,오피스텔,전세,78,높음,법정동,23500.0,보증금,21389.1,20350.0,26625.0,5.89923,1.20512,813.876,28.3,28.1,32.5,23500.0,0.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
공항동,강서구,행정동,37.55934521976572,126.8152615909614,아파트,매매,126,높음,해당지역,67500.0,매매가,98557.9,64400.0,145750.0,6.59412,1.17525,1336.663,59.9,48.3,84.6,,
공항동,강서구,행정동,37.55934521976572,126.8152615909614,연립다세대,매매,94,높음,해당지역,26250.0,매매가,27083.8,24012.2,28000.0,8.54084,0.45757,756.438,35.5,26.2,41.0,,
공항동,강서구,행정동,37.55934521976572,126.8152615909614,오피스텔,매매,591,높음,자치구,15960.0,매매가,20253.3,11500.0,22900.0,6.03442,1.10542,636.384,25.6,22.2,29.7,,
공항동,강서구,행정동,37.55934521976572,126.8152615909614,단독다가구,월세,262,높음,해당지역,54.4,월환산,57.7,43.4,66.5,3.08002,0.26362,1.736,30.6,19.9,46.8,1000.0,45.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,아파트,월세,119,높음,해당지역,263.7,월환산,216.0,63.8,329.0,-3.19082,1.96665,3.485,60.0,59.8,85.0,10540.0,80.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,연립다세대,월세,221,높음,해당지역,89.8,월환산,87.1,61.3,108.5,2.59863,0.54116,3.08,29.0,23.5,33.2,3000.0,47.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,오피스텔,월세,66,높음,해당지역,97.6,월환산,95.9,76.0,114.7,0.59719,1.17275,3.395,28.4,26.9,29.0,2000.0,80.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,단독다가구,전세,46,높음,해당지역,10750.0,보증금,11494.0,7000.0,14750.0,7.79596,0.37787,246.655,45.0,30.2,62.2,10750.0,0.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,아파트,전세,223,높음,해당지역,60000.0,보증금,58798.3,40000.0,75000.0,5.96037,1.17445,852.188,60.0,59.9,84.9,60000.0,0.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,연립다세대,전세,133,높음,해당지역,20000.0,보증금,19733.8,17000.0,23300.0,9.05747,0.22677,636.061,30.0,27.1,41.9,20000.0,0.0
공항동,강서구,행정동,37.55934521976572,126.8152615909614,오피스텔,전세,16,보통,해당지역,21750.0,보증금,19504.1,14625.0,23000.0,,,700.467,28.8,26.9,30.0,21750.0,0.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,아파트,매매,172,높음,해당지역,87000.0,매매가,85957.6,74500.0,96850.0,8.87411,0.58596,1253.489,60.0,59.7,84.8,,
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,연립다세대,매매,39,높음,해당지역,33000.0,매매가,31493.6,22500.0,40250.0,8.89317,0.38213,729.167,36.9,29.9,47.4,,
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,오피스텔,매매,85,높음,해당지역,21000.0,매매가,23100.9,14000.0,27500.0,6.7523,0.89798,585.814,30.0,27.4,50.2,,
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,단독다가구,월세,163,높음,법정동,64.6,월환산,66.6,54.2,76.4,3.16598,0.28249,1.979,33.7,22.1,42.3,1000.0,55.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,아파트,월세,179,높음,해당지역,73.7,월환산,128.2,69.4,194.6,2.04049,0.77937,3.615,15.5,15.2,60.0,7500.0,41.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,연립다세대,월세,117,높음,해당지역,108.8,월환산,109.5,98.3,120.9,5.02748,-0.11179,3.607,29.9,22.5,39.2,17300.0,25.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,오피스텔,월세,719,높음,해당지역,80.0,월환산,91.8,67.2,114.7,2.42567,0.63037,3.604,27.4,17.3,29.7,3000.0,54.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,단독다가구,전세,37,높음,법정동,14000.0,보증금,15810.8,10000.0,17000.0,7.27137,0.59182,323.764,41.4,35.0,52.8,14000.0,0.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,아파트,전세,172,높음,해당지역,50000.0,보증금,50383.9,45000.0,58000.0,8.63631,0.51685,707.089,60.0,59.7,84.8,50000.0,0.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,연립다세대,전세,69,높음,해당지역,24000.0,보증금,25044.6,20000.0,29000.0,9.84516,0.06874,805.204,29.9,25.7,38.9,24000.0,0.0
등촌1동,강서구,행정동,37.55589683145575,126.85888999623295,오피스텔,전세,250,높음,해당지역,25000.0,보증금,25236.4,23000.0,27450.0,8.42135,0.48943,874.179,28.1,22.5,37.3,25000.0,0.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,아파트,매매,92,높음,해당지역,110250.0,매매가,103456.5,79850.0,127250.0,7.75555,0.82861,1062.191,85.0,75.6,119.9,,
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,연립다세대,매매,132,높음,해당지역,29900.0,매매가,31087.3,25000.0,38000.0,8.92201,0.37638,772.475,39.3,29.3,48.2,,
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,오피스텔,매매,120,높음,법정동,22407.5,매매가,25471.9,14500.0,37000.0,6.73331,0.90564,586.055,36.0,27.4,61.4,,
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,단독다가구,월세,163,높음,법정동,64.6,월환산,66.6,54.2,76.4,3.16598,0.28249,1.979,33.7,22.1,42.3,1000.0,55.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,아파트,월세,33,높음,해당지역,223.8,월환산,219.5,172.9,261.7,2.81932,0.56248,2.64,84.8,79.8,85.0,20000.0,104.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,연립다세대,월세,220,높음,해당지역,103.9,월환산,98.4,79.2,120.0,3.49749,0.29984,3.148,29.9,25.7,43.6,9000.0,41.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,오피스텔,월세,23,보통,해당지역,123.8,월환산,119.6,105.8,128.8,5.35054,-0.16719,3.909,30.0,29.0,43.7,5000.0,80.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,단독다가구,전세,37,높음,법정동,14000.0,보증금,15810.8,10000.0,17000.0,7.27137,0.59182,323.764,41.4,35.0,52.8,14000.0,0.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,아파트,전세,60,높음,해당지역,64500.0,보증금,64184.1,52875.0,75250.0,7.50779,0.7762,686.584,85.0,84.8,134.9,64500.0,0.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,연립다세대,전세,114,높음,해당지역,21000.0,보증금,20775.3,16350.0,25181.2,9.44808,0.1236,561.419,36.5,27.7,51.5,21000.0,0.0
등촌2동,강서구,행정동,37.546375063373894,126.86104208290325,오피스텔,전세,13,보통,해당지역,26570.0,보증금,29173.8,25400.0,29400.0,,,860.585,34.9,30.0,42.8,26570.0,0.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,단독다가구,매매,52,높음,자치구,117500.0,매매가,135960.0,97250.0,145000.0,11.10413,0.11428,651.304,190.5,118.8,256.0,,
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,아파트,매매,301,높음,해당지역,95500.0,매매가,90536.9,69000.0,107000.0,9.06623,0.56577,1577.061,58.1,41.8,80.6,,
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,연립다세대,매매,177,높음,법정동,30180.0,매매가,31113.5,24500.0,38000.0,8.97288,0.36099,766.983,39.1,29.4,48.3,,
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,오피스텔,매매,33,높음,해당지역,30500.0,매매가,32450.0,16100.0,46500.0,6.57235,0.94953,583.882,60.8,29.7,77.8,,
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,단독다가구,월세,163,높음,법정동,64.6,월환산,66.6,54.2,76.4,3.16598,0.28249,1.979,33.7,22.1,42.3,1000.0,55.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,아파트,월세,226,높음,해당지역,133.0,월환산,143.8,111.8,183.2,1.52709,0.86313,2.948,41.8,37.7,58.1,5800.0,100.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,연립다세대,월세,19,보통,해당지역,54.6,월환산,83.1,50.7,127.9,,,2.8,24.3,20.1,27.0,5000.0,47.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,오피스텔,월세,165,높음,해당지역,117.7,월환산,111.7,79.6,125.2,2.82812,0.52814,3.791,29.7,29.7,39.0,12000.0,40.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,단독다가구,전세,37,높음,법정동,14000.0,보증금,15810.8,10000.0,17000.0,7.27137,0.59182,323.764,41.4,35.0,52.8,14000.0,0.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,아파트,전세,293,높음,해당지역,38850.0,보증금,39496.7,29300.0,46000.0,7.81502,0.68409,706.215,58.1,41.8,58.1,38850.0,0.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,연립다세대,전세,185,높음,법정동,22800.0,보증금,22424.1,18700.0,25650.0,9.78605,0.05096,648.679,30.0,27.1,47.0,22800.0,0.0
등촌3동,강서구,행정동,37.56242604846667,126.84457359151284,오피스텔,전세,50,높음,해당지역,23400.0,보증금,24912.0,22625.0,26750.0,7.98763,0.58012,778.302,29.7,29.7,58.9,23400.0,0.0
